TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
"Mar 12, 2014",183.6,184.25,182.0,183.75,231500
"Mar 11, 2014",186.5,187.0,183.5,183.91,153000
"Mar 10, 2014",184.51,187.22,181.85,186.59,778100
"Mar 7, 2014",180.9,185.4,178.05,184.18,487600
"Mar 6, 2014",172.5,181.07,172.1,180.12,868500
"Mar 5, 2014",170.0,174.0,168.9,172.45,346600
"Mar 4, 2014",167.0,172.0,165.25,170.88,663000
"Mar 3, 2014",162.3,170.25,161.5,166.98,347800
"Feb 28, 2014",160.05,162.5,160.0,162.3,63800
"Feb 27, 2014",157.0,162.01,156.0,160.78,222600
"Feb 26, 2014",158.6,159.0,156.5,156.75,30300
"Feb 25, 2014",160.45,160.45,158.1,158.69,14400
"Feb 24, 2014",161.0,161.9,160.4,160.83,10100
"Feb 21, 2014",159.5,161.95,159.5,160.45,10600
"Feb 20, 2014",162.0,163.0,159.21,160.88,22000
"Feb 19, 2014",160.0,162.9,159.2,161.46,67200
"Feb 18, 2014",160.0,162.0,158.0,159.84,25600
"Feb 17, 2014",162.0,162.5,159.0,159.79,41300
"Feb 14, 2014",163.0,163.8,162.2,163.01,33900
"Feb 13, 2014",164.5,165.3,161.5,162.75,63900
"Feb 12, 2014",165.5,169.9,163.5,164.12,273200
"Feb 11, 2014",163.12,167.0,163.1,164.36,40900
"Feb 10, 2014",165.15,165.15,161.0,162.82,35800
"Feb 7, 2014",166.0,167.0,164.51,165.01,35900
"Feb 6, 2014",165.6,167.0,164.5,166.78,57800
"Feb 4, 2014",167.5,167.5,164.03,164.45,52400
"Feb 3, 2014",165.01,168.0,163.9,166.76,236800
"Jan 31, 2014",165.21,167.55,164.99,165.36,50000
"Jan 30, 2014",166.51,168.0,165.12,165.79,62400
"Jan 29, 2014",168.01,168.02,165.55,166.63,58000
"Jan 28, 2014",168.1,170.99,168.0,168.82,38800
"Jan 27, 2014",173.0,173.0,169.5,169.98,174600
"Jan 24, 2014",175.0,175.1,172.0,173.12,57500
"Jan 23, 2014",175.44,176.0,174.01,174.66,101900
"Jan 22, 2014",176.0,178.0,174.1,174.3,153400
"Jan 21, 2014",178.0,178.0,175.06,175.97,164700
"Jan 20, 2014",178.0,179.99,175.01,178.32,162300
"Jan 17, 2014",180.48,181.25,177.1,178.0,171900
"Jan 16, 2014",181.5,182.88,178.25,179.22,163000
"Jan 15, 2014",180.4,188.5,179.5,181.1,2904300
"Jan 13, 2014",181.8,184.9,179.02,180.09,430800
"Jan 10, 2014",172.05,182.11,172.05,181.57,550100
"Jan 9, 2014",168.0,175.48,167.0,173.44,484000
"Jan 8, 2014",164.0,169.0,164.0,167.13,286100
"Jan 7, 2014",163.98,163.98,162.67,163.17,45800
"Jan 6, 2014",163.05,165.5,162.65,162.87,141800
"Jan 3, 2014",165.0,165.0,163.55,163.79,58600
"Jan 2, 2014",164.55,165.8,164.51,165.11,78300
"Jan 1, 2014",165.79,166.0,164.11,164.45,38200
"Dec 31, 2013",161.0,168.5,161.0,166.63,1065400
"Dec 30, 2013",161.35,162.95,161.0,161.21,74100
"Dec 27, 2013",162.01,164.0,161.1,161.72,123300
"Dec 26, 2013",163.9,163.9,162.11,162.5,129700
"Dec 24, 2013",163.15,163.94,162.01,162.84,108500
"Dec 23, 2013",166.5,166.99,163.5,163.96,207200
"Dec 20, 2013",165.49,166.09,164.5,165.78,108500
"Dec 19, 2013",162.98,166.75,162.65,164.31,457500
"Dec 18, 2013",162.0,163.49,161.75,162.18,1591700
"Dec 17, 2013",162.99,163.1,160.51,161.54,683000
"Dec 16, 2013",163.05,165.0,161.9,162.4,209700
"Dec 13, 2013",162.0,162.75,161.56,162.2,38900
"Dec 12, 2013",162.7,162.7,161.5,162.04,23500
"Dec 11, 2013",162.0,163.0,161.0,161.28,33600
"Dec 10, 2013",162.01,163.0,161.0,161.12,30700
"Dec 9, 2013",161.9,164.0,161.9,162.11,25900
"Dec 6, 2013",163.99,165.4,162.35,162.79,146600
"Dec 5, 2013",161.8,163.5,161.75,162.99,100200
"Dec 4, 2013",162.1,164.8,160.5,162.31,814200
"Dec 3, 2013",162.99,165.5,162.4,162.7,112500
"Dec 2, 2013",161.0,163.5,160.5,162.51,322200
"Nov 29, 2013",160.0,161.9,159.0,161.04,177400
"Nov 28, 2013",159.45,162.0,159.45,159.8,172700
"Nov 27, 2013",159.5,159.94,158.0,158.84,45600
"Nov 26, 2013",158.95,160.7,156.1,160.11,155700
"Nov 25, 2013",161.4,162.0,158.4,158.88,91500
"Nov 22, 2013",158.0,161.8,158.0,161.3,65000
"Nov 21, 2013",158.2,159.9,157.0,159.12,49400
"Nov 20, 2013",161.5,162.0,158.5,159.16,64900
"Nov 19, 2013",161.51,163.3,160.0,160.4,57000
"Nov 18, 2013",159.15,163.49,157.0,161.58,215700
"Nov 13, 2013",161.0,162.99,158.2,159.17,105200
"Nov 12, 2013",157.5,163.8,155.0,159.66,366400
"Nov 11, 2013",150.0,158.31,149.4,157.5,391600
"Nov 8, 2013",146.06,151.3,146.05,150.78,148300
"Nov 7, 2013",148.15,150.8,148.11,149.22,92900
"Nov 6, 2013",147.99,150.0,147.0,149.41,159500
"Nov 5, 2013",143.88,148.0,143.6,146.54,94500
"Nov 4, 2013",145.3,145.3,140.0,142.79,99900
"Nov 1, 2013",147.83,149.45,144.21,145.32,264500
"Oct 31, 2013",147.06,148.7,147.5,147.83,124600
"Oct 30, 2013",147.32,148.75,147.0,147.06,15000
"Oct 29, 2013",148.08,149.05,147.1,147.32,9300
"Oct 28, 2013",149.95,150.0,147.5,148.08,16000
"Oct 25, 2013",149.26,150.74,147.1,149.95,174000
"Oct 24, 2013",149.86,152.5,148.5,149.26,44800
"Oct 23, 2013",152.96,154.4,149.0,149.86,187400
"Oct 22, 2013",148.16,153.9,146.5,152.96,287800
"Oct 21, 2013",146.24,149.6,146.31,148.16,93200
"Oct 14, 2013",147.93,149.01,146.0,146.24,67900
"Oct 11, 2013",147.85,149.84,147.1,147.93,69200
"Oct 10, 2013",149.85,151.6,146.55,147.85,154200
"Oct 9, 2013",147.57,150.75,146.99,149.85,353500
"Oct 8, 2013",142.78,148.8,142.98,147.57,154800
"Oct 7, 2013",145.75,146.0,142.0,142.78,276100
"Oct 4, 2013",147.16,150.99,145.0,145.75,97600
"Oct 3, 2013",150.08,150.5,145.5,147.16,63600
"Oct 2, 2013",151.76,153.55,149.5,150.08,132100
"Oct 1, 2013",152.46,153.0,144.84,151.76,790300
"Sep 30, 2013",160.48,156.5,152.46,152.46,519500
"Sep 27, 2013",165.44,169.25,157.17,160.48,2041000
"Sep 26, 2013",167.56,171.0,161.0,165.44,597700
"Sep 25, 2013",165.71,169.8,165.4,167.56,272300
"Sep 24, 2013",170.68,172.0,164.0,165.71,1112900
"Sep 23, 2013",170.64,173.1,169.3,170.68,255100
"Sep 20, 2013",173.89,177.5,167.11,170.64,867000
"Sep 19, 2013",165.61,173.89,165.0,173.89,1600800
"Sep 18, 2013",158.66,166.59,156.5,165.61,631900
"Sep 17, 2013",159.68,161.5,157.26,158.66,344400
"Sep 16, 2013",152.08,159.68,153.0,159.68,169700
"Sep 13, 2013",154.94,154.8,150.0,152.08,37400
"Sep 12, 2013",153.52,156.5,153.5,154.94,45900
"Sep 11, 2013",155.38,155.5,153.13,153.52,18900
"Sep 10, 2013",156.87,158.3,155.0,155.38,23700
"Sep 9, 2013",158.15,160.0,156.55,156.87,439100
"Sep 6, 2013",158.98,161.0,158.0,158.15,37500
"Sep 5, 2013",157.98,164.0,157.0,162.98,462800
"Sep 4, 2013",157.0,158.7,156.0,157.98,41100
"Sep 3, 2013",156.2,158.9,155.25,157.0,27300
"Sep 2, 2013",159.77,160.0,154.5,156.2,538700
"Aug 30, 2013",158.13,162.0,156.1,159.77,531900
"Aug 29, 2013",152.16,159.0,152.6,158.13,143900
"Aug 28, 2013",156.92,155.5,151.15,152.16,186400
"Aug 27, 2013",162.01,161.61,156.0,156.92,28000
"Aug 26, 2013",164.45,165.0,161.5,162.01,37000
"Aug 23, 2013",162.09,166.0,162.5,164.45,146400
"Aug 22, 2013",158.58,166.0,157.0,162.09,682000
"Aug 21, 2013",159.6,160.0,157.65,158.58,304200
"Aug 20, 2013",160.43,162.0,156.0,159.6,179200
"Aug 19, 2013",163.27,163.0,160.0,160.43,47000
"Aug 16, 2013",163.46,164.89,162.5,163.27,112000
"Aug 15, 2013",161.86,165.98,162.0,163.46,191000
"Aug 13, 2013",162.32,164.0,161.0,161.86,184400
"Aug 12, 2013",165.17,165.99,160.99,162.32,214600
"Aug 7, 2013",162.18,167.0,160.65,165.17,254900
"Aug 6, 2013",159.55,163.99,158.2,162.18,269000
"Aug 5, 2013",167.41,174.0,159.04,159.55,442300
"Aug 1, 2013",170.45,175.97,164.25,167.41,805100
"Jul 31, 2013",167.14,171.0,164.4,170.45,964400
"Jul 30, 2013",167.1,168.95,158.75,167.14,448900
"Jul 29, 2013",166.35,168.0,164.0,167.1,364400
"Jul 26, 2013",166.09,170.0,165.0,166.35,309800
"Jul 25, 2013",170.31,171.0,164.0,166.09,445800
"Jul 24, 2013",165.84,172.0,166.5,170.31,726000
"Jul 23, 2013",164.12,167.0,162.51,165.84,312900
"Jul 22, 2013",160.87,167.85,160.0,164.12,559800
"Jul 19, 2013",153.39,161.05,154.25,160.87,886400
"Jul 18, 2013",149.06,155.2,146.0,153.39,1043100
"Jul 17, 2013",150.22,153.5,145.5,149.06,560800
"Jul 16, 2013",148.89,153.9,149.55,150.22,994900
"Jul 15, 2013",143.56,150.73,143.02,148.89,1694400
"Jul 12, 2013",140.29,144.0,138.5,143.56,234700
"Jul 11, 2013",137.12,143.0,136.0,140.29,541500
"Jul 10, 2013",133.46,140.13,133.6,137.12,355500
"Jul 9, 2013",127.11,133.46,127.9,133.46,460200
"Jul 8, 2013",129.84,130.0,127.0,127.11,356400
"Jul 5, 2013",126.56,131.0,127.0,129.84,376500
"Jul 4, 2013",123.65,127.0,123.5,126.56,441700
"Jul 3, 2013",124.11,125.5,123.0,123.65,85900
"Jul 2, 2013",122.45,125.5,123.0,124.11,391300
"Jul 1, 2013",119.24,124.0,119.0,122.45,281900
"Jun 28, 2013",115.9,120.0,115.0,119.24,784600
"Jun 27, 2013",115.81,117.4,115.5,115.9,174200
"Jun 26, 2013",115.69,118.1,115.5,115.81,279300
"Jun 25, 2013",114.65,117.0,112.97,115.69,656400
"Jun 24, 2013",117.67,117.01,112.2,114.65,976300
"Jun 21, 2013",117.64,119.57,116.5,117.67,720500
"Jun 20, 2013",117.34,120.25,117.0,117.64,470000
"Jun 19, 2013",117.01,118.8,117.0,117.34,718400
"Jun 18, 2013",117.46,119.24,116.6,117.01,521300
"Jun 17, 2013",118.35,119.25,115.99,117.46,1661100
"Jun 14, 2013",119.8,121.1,116.1,118.35,1071800
"Jun 13, 2013",114.1,119.8,114.8,119.8,963700
"Jun 12, 2013",114.96,116.89,113.0,114.1,335900
"Jun 11, 2013",110.92,116.46,111.0,114.96,905200
"Jun 10, 2013",113.11,114.0,110.4,110.92,214500
"Jun 7, 2013",111.94,114.79,112.4,113.11,376800
"Jun 6, 2013",107.51,112.35,106.28,111.94,1041300
"Jun 5, 2013",107.99,108.25,106.95,107.51,341500
"Jun 4, 2013",108.17,109.25,107.6,107.99,401700
"Jun 3, 2013",105.65,108.88,105.55,108.17,982300
"May 31, 2013",102.92,106.0,102.75,105.65,943400
"May 30, 2013",102.45,103.2,101.75,102.92,106400
"May 29, 2013",103.35,104.2,102.3,102.45,283900
"May 28, 2013",101.35,103.74,101.5,103.35,280500
"May 27, 2013",102.94,103.0,101.0,101.35,163600
"May 24, 2013",104.22,104.25,102.5,102.94,105600
"May 23, 2013",103.15,105.5,102.5,104.22,361300
"May 22, 2013",101.03,104.5,101.4,103.15,444900
"May 21, 2013",100.5,102.0,100.95,101.03,229400
"May 20, 2013",101.13,101.9,100.32,100.5,117300
"May 17, 2013",101.81,102.3,101.0,101.13,233200
"May 16, 2013",101.55,103.5,101.04,101.81,458200
"May 15, 2013",99.93,102.5,99.0,101.55,408200
"May 14, 2013",97.94,100.0,96.9,99.93,1282100
"May 13, 2013",93.85,98.2,94.35,97.94,365100
"May 10, 2013",92.22,94.75,92.65,93.85,178200
"May 9, 2013",89.98,93.89,89.6,92.22,310800
"May 8, 2013",89.45,90.0,89.5,89.98,30000
"May 7, 2013",90.0,90.09,89.2,89.45,36200
"May 6, 2013",89.66,90.25,88.75,90.0,173700
"May 3, 2013",88.81,90.2,88.99,89.66,132600
"May 2, 2013",88.0,89.0,88.2,88.81,29300
"Apr 30, 2013",88.7,90.1,87.96,88.0,130600
"Apr 29, 2013",89.87,89.51,88.5,88.7,68700
"Apr 26, 2013",90.0,90.7,89.8,89.87,86500
"Apr 25, 2013",90.03,90.75,89.6,90.0,54100
"Apr 24, 2013",89.92,90.59,89.6,90.03,137500
"Apr 23, 2013",89.81,90.29,89.72,89.92,30100
"Apr 22, 2013",89.99,90.95,89.0,89.81,37900
"Apr 19, 2013",91.27,92.1,89.6,89.99,93600
"Apr 18, 2013",89.87,92.0,90.0,91.27,80700
"Apr 17, 2013",90.15,91.0,89.76,89.87,109500
"Apr 16, 2013",91.62,91.0,89.75,90.15,228100
"Apr 15, 2013",95.84,95.86,91.16,91.62,250000
"Apr 12, 2013",95.97,96.0,93.0,95.84,53400
"Apr 11, 2013",96.3,96.25,95.6,95.97,54300
"Apr 10, 2013",96.14,96.8,96.12,96.3,12700
"Apr 9, 2013",96.45,96.49,96.01,96.14,45400
"Apr 8, 2013",96.98,97.0,96.4,96.45,35500
"Apr 5, 2013",96.94,97.0,96.3,96.98,69200
"Apr 4, 2013",97.13,97.89,96.8,96.94,26000
"Apr 3, 2013",96.93,97.5,96.51,97.13,129800
"Apr 2, 2013",97.06,97.69,96.9,96.93,174500
"Apr 1, 2013",96.51,97.25,96.0,97.06,207600
"Mar 29, 2013",96.6,97.25,96.35,96.51,72000
"Mar 28, 2013",96.59,96.69,96.05,96.6,5900
"Mar 27, 2013",95.85,96.6,96.0,96.59,84800
"Mar 26, 2013",96.48,97.0,95.75,95.85,147900
"Mar 25, 2013",95.99,97.75,96.15,96.48,23600
"Mar 22, 2013",96.3,96.15,95.8,95.99,19700
"Mar 21, 2013",95.98,96.75,96.0,96.3,15200
"Mar 20, 2013",96.43,96.9,95.91,95.98,65100
"Mar 19, 2013",96.52,97.87,96.15,96.43,40300
"Mar 18, 2013",99.09,97.5,95.95,96.52,40200
"Mar 15, 2013",99.19,100.0,98.9,99.09,114500
"Mar 14, 2013",113.25,114.1,112.86,113.11,111000
"Mar 13, 2013",114.24,114.0,113.25,113.25,35000
"Mar 12, 2013",113.05,114.25,113.0,114.24,50900
"Mar 11, 2013",113.79,114.39,112.5,113.05,55600
"Mar 8, 2013",114.5,115.25,113.56,113.79,43200
"Mar 7, 2013",114.51,115.5,114.49,114.5,57500
"Mar 6, 2013",114.74,115.19,114.5,114.51,15400
"Mar 5, 2013",115.42,115.5,114.5,114.74,295800
"Mar 4, 2013",115.13,115.9,115.0,115.42,37900
"Mar 1, 2013",116.17,116.6,114.78,115.13,71800
"Feb 28, 2013",115.72,116.49,115.7,116.17,30900
"Feb 27, 2013",115.72,116.39,115.5,115.72,46300
"Feb 26, 2013",116.18,116.5,115.5,115.72,28400
"Feb 25, 2013",116.52,116.65,116.0,116.18,27200
"Feb 22, 2013",116.73,116.89,116.25,116.52,46800
"Feb 21, 2013",116.42,116.98,116.1,116.73,18800
"Feb 20, 2013",116.48,117.0,116.4,116.42,83400
"Feb 19, 2013",116.7,117.2,116.31,116.48,43500
"Feb 18, 2013",116.93,116.99,116.0,116.7,29000
"Feb 15, 2013",116.83,117.0,116.35,116.93,556700
"Feb 14, 2013",116.93,116.99,116.5,116.83,30200
"Feb 13, 2013",117.44,117.3,116.62,116.93,1615900
"Feb 12, 2013",116.99,118.0,115.8,117.44,575300
"Feb 11, 2013",117.65,118.4,116.92,116.99,79300
"Feb 8, 2013",117.27,118.49,117.5,117.65,19400
"Feb 7, 2013",119.0,119.01,117.15,117.27,123000
"Feb 6, 2013",118.71,119.5,118.3,119.0,496200
"Feb 4, 2013",118.08,119.2,118.25,118.71,49000
"Feb 1, 2013",118.65,118.9,118.05,118.08,13000
"Jan 31, 2013",118.12,119.1,118.01,118.65,22700
"Jan 30, 2013",118.01,118.6,118.06,118.12,58700
"Jan 29, 2013",117.2,118.5,117.0,118.01,64100
"Jan 28, 2013",117.01,118.0,117.0,117.2,8900
"Jan 24, 2013",116.99,117.89,116.55,117.01,22200
"Jan 23, 2013",117.22,117.8,116.5,116.99,13400
"Jan 22, 2013",115.49,117.4,115.1,117.22,64800
"Jan 21, 2013",114.16,115.7,114.5,115.49,22100
"Jan 18, 2013",112.72,115.0,113.9,114.16,56700
"Jan 17, 2013",111.17,114.0,112.51,112.72,55600
"Jan 16, 2013",110.35,111.7,109.4,111.17,18200
"Jan 15, 2013",113.88,113.97,109.0,110.35,43200
"Jan 14, 2013",113.99,114.39,113.5,113.88,11700
"Jan 11, 2013",113.88,114.5,113.6,113.99,37200
"Jan 10, 2013",114.96,115.0,113.6,113.88,28800
"Jan 9, 2013",114.73,115.0,114.2,114.96,34600
"Jan 8, 2013",114.02,115.29,113.05,114.73,55700
"Jan 7, 2013",114.98,115.1,113.85,114.02,21200
"Jan 4, 2013",115.5,116.48,114.5,114.98,16700
"Jan 3, 2013",115.54,117.1,115.09,115.5,19900
"Jan 2, 2013",117.81,117.6,115.5,115.54,30200
"Jan 1, 2013",117.81,118.0,117.6,117.81,25600
"Dec 31, 2012",118.07,118.35,117.15,117.81,29500
"Dec 28, 2012",117.64,119.0,117.6,118.07,23300
"Dec 27, 2012",117.92,118.0,117.6,117.64,19400
"Dec 26, 2012",117.84,118.0,117.0,117.92,69500
"Dec 24, 2012",117.88,118.0,117.0,117.84,22600
"Dec 21, 2012",118.14,118.14,117.5,117.88,40500
"Dec 20, 2012",118.33,118.4,117.8,118.14,42200
"Dec 19, 2012",118.01,118.95,118.0,118.33,32300
"Dec 18, 2012",116.96,118.64,117.0,118.01,201200
"Dec 17, 2012",116.97,118.5,116.15,116.96,47500
"Dec 14, 2012",115.76,117.0,115.8,116.97,31500
"Dec 13, 2012",116.15,116.22,115.65,115.76,16200
"Dec 12, 2012",116.53,117.0,115.81,116.15,17700
"Dec 11, 2012",117.08,117.4,115.4,116.53,142500
"Dec 10, 2012",117.33,118.99,117.0,117.08,194700
"Dec 7, 2012",115.94,118.0,116.51,117.33,425100
"Dec 6, 2012",113.56,116.4,114.0,115.94,617800
"Dec 5, 2012",112.0,114.5,111.0,113.56,1304000
"Dec 4, 2012",111.47,112.75,111.01,112.0,100900
"Dec 3, 2012",111.8,112.7,111.0,111.47,303700
"Nov 30, 2012",109.53,112.0,109.6,111.8,726500
"Nov 29, 2012",108.33,110.4,108.51,109.53,212900
"Nov 28, 2012",108.29,109.0,108.26,108.33,250400
"Nov 27, 2012",107.91,108.8,108.0,108.29,126800
"Nov 26, 2012",108.82,108.85,107.1,107.91,71900
"Nov 23, 2012",108.75,109.0,108.6,108.82,14900
"Nov 22, 2012",109.3,111.49,108.7,108.75,186600
"Nov 21, 2012",109.61,110.2,109.1,109.3,12700
"Nov 20, 2012",108.62,110.0,108.75,109.61,356600
"Nov 19, 2012",109.32,109.25,108.5,108.62,45900
"Nov 16, 2012",110.01,110.5,109.16,109.32,32000
"Nov 15, 2012",107.45,110.9,107.5,110.01,406000
"Nov 14, 2012",107.97,108.5,107.32,107.45,82200
"Nov 13, 2012",107.29,110.0,107.5,107.97,153700
"Nov 12, 2012",106.37,107.79,106.01,107.29,96500
"Nov 8, 2012",106.42,106.8,106.11,106.37,15600
"Nov 7, 2012",105.54,106.65,105.8,106.42,42600
"Nov 6, 2012",106.06,105.9,105.5,105.54,29700
"Nov 5, 2012",105.65,106.4,105.5,106.06,117500
"Nov 2, 2012",105.73,106.25,105.26,105.65,72100
"Nov 1, 2012",105.72,106.51,105.55,105.73,33300
"Oct 31, 2012",106.37,107.9,105.65,105.72,54100
"Oct 30, 2012",105.95,106.5,106.0,106.37,15600
"Oct 25, 2012",106.39,106.5,105.3,105.95,35100
"Oct 24, 2012",105.93,106.74,105.5,106.39,27700
"Oct 23, 2012",105.28,106.2,105.32,105.93,17000
"Oct 22, 2012",105.18,106.0,104.8,105.28,43000
"Oct 19, 2012",105.72,106.17,104.0,105.18,123700
"Oct 18, 2012",105.94,106.4,105.6,105.72,8200
"Oct 17, 2012",105.77,106.25,105.42,105.94,12900
"Oct 16, 2012",106.95,107.0,105.52,105.77,86500
"Oct 15, 2012",106.83,107.59,106.35,106.95,49700
"Oct 12, 2012",107.18,108.5,106.75,106.83,21600
"Oct 11, 2012",107.1,108.23,107.0,107.18,40900
"Oct 10, 2012",107.39,108.0,107.0,107.1,30400
"Oct 9, 2012",107.49,107.8,106.9,107.39,10900
"Oct 8, 2012",106.64,108.5,107.0,107.49,75300
"Oct 5, 2012",107.1,107.85,106.4,106.64,45000
"Oct 4, 2012",106.74,108.35,106.7,107.1,53500
"Oct 3, 2012",107.04,107.5,106.49,106.74,24400
"Oct 2, 2012",106.95,107.8,107.0,107.04,17400
"Oct 1, 2012",106.71,107.49,106.66,106.95,15200
"Sep 28, 2012",107.0,107.79,106.6,106.71,24200
"Sep 27, 2012",106.49,107.5,106.6,107.0,13100
"Sep 26, 2012",106.91,107.01,106.01,106.49,13000
"Sep 25, 2012",106.41,107.5,106.11,106.91,9000
"Sep 24, 2012",107.64,108.25,106.15,106.41,24600
"Sep 20, 2012",108.33,108.8,107.5,107.64,9000
"Sep 19, 2012",107.67,108.57,107.7,108.33,11200
"Sep 18, 2012",107.09,107.99,107.11,107.67,15400
"Sep 17, 2012",107.51,108.49,107.0,107.09,34100
"Sep 14, 2012",109.64,110.5,107.25,107.51,131100
"Sep 13, 2012",111.0,111.0,109.5,109.64,77200
"Sep 12, 2012",111.04,112.0,110.9,111.0,66100
"Sep 11, 2012",111.35,112.35,111.0,111.04,20500
"Sep 10, 2012",112.06,112.7,111.18,111.35,44200
"Sep 7, 2012",112.98,113.29,112.0,112.06,36400
"Sep 6, 2012",113.98,114.0,112.8,112.98,20500
"Sep 5, 2012",114.32,115.45,113.8,113.98,85200
"Sep 4, 2012",114.73,114.99,114.25,114.32,8100
"Sep 3, 2012",114.98,115.45,114.65,114.73,15800
"Aug 31, 2012",114.93,115.99,114.52,114.98,46100
"Aug 30, 2012",114.55,115.5,114.12,114.93,50600
"Aug 29, 2012",114.89,115.0,113.8,114.55,40400
"Aug 28, 2012",115.66,117.0,114.3,114.89,82700
"Aug 27, 2012",113.23,116.0,113.16,115.66,107100
"Aug 24, 2012",115.47,117.9,115.26,116.73,62300
"Aug 23, 2012",114.86,116.3,115.0,115.47,39800
"Aug 16, 2012",115.06,116.45,114.5,114.86,31700
"Aug 15, 2012",114.97,115.35,113.8,115.06,21600
"Aug 13, 2012",117.87,116.1,113.8,114.97,225600
"Aug 10, 2012",118.16,119.89,117.3,117.87,70600
"Aug 9, 2012",117.21,118.7,117.28,118.16,53900
"Aug 8, 2012",120.07,120.2,117.0,117.21,79600
"Aug 7, 2012",119.32,122.5,119.0,120.07,630900
"Aug 6, 2012",116.53,120.0,115.21,119.32,301400
"Aug 3, 2012",115.98,117.4,114.11,116.53,50100
"Aug 2, 2012",116.42,116.49,115.06,115.98,435800
"Aug 1, 2012",114.07,117.0,113.21,116.42,79300
"Jul 31, 2012",113.27,114.4,113.0,114.07,16700
"Jul 30, 2012",113.75,114.5,113.17,113.27,8000
"Jul 27, 2012",114.56,114.2,113.55,113.75,2200
"Jul 26, 2012",114.5,114.7,114.0,114.56,6100
"Jul 25, 2012",113.19,114.5,113.15,114.5,8000
"Jul 24, 2012",112.58,113.25,112.65,113.19,8300
"Jul 23, 2012",115.03,115.0,112.47,112.58,27700
"Jul 20, 2012",114.99,115.5,113.55,115.03,184902
"Jul 19, 2012",115.49,116.49,114.25,114.99,694120
"Jul 18, 2012",114.98,115.5,114.2,115.49,127988
"Jul 17, 2012",113.72,116.0,113.5,114.98,172571
"Jul 16, 2012",112.61,114.24,112.1,113.72,34968
"Jul 13, 2012",113.05,114.0,112.12,112.61,9753
"Jul 12, 2012",112.99,113.8,112.6,113.05,14560
"Jul 11, 2012",113.28,113.3,112.7,112.99,5287
"Jul 10, 2012",114.33,114.4,113.25,113.28,8271
"Jul 9, 2012",114.45,114.5,113.5,114.33,28585
"Jul 6, 2012",113.2,114.5,113.15,114.45,21126
"Jul 5, 2012",113.52,113.7,113.01,113.2,7475
"Jul 4, 2012",114.05,114.6,113.4,113.52,38990
"Jul 3, 2012",114.01,114.6,113.6,114.05,35026
"Jul 2, 2012",112.84,114.4,111.5,114.01,206815
"Jun 29, 2012",110.95,113.1,110.0,112.84,539823
"Jun 28, 2012",109.75,111.9,109.5,110.95,212348
"Jun 27, 2012",108.5,110.0,108.15,109.75,143919
"Jun 26, 2012",108.2,108.85,107.6,108.5,59588
"Jun 25, 2012",107.54,108.75,107.5,108.2,37251
"Jun 22, 2012",107.41,107.99,107.0,107.54,11974
"Jun 21, 2012",108.61,109.2,107.0,107.41,173189
"Jun 20, 2012",108.09,108.8,107.51,108.61,86118
"Jun 19, 2012",107.75,108.8,106.5,108.09,83631
"Jun 18, 2012",107.29,108.55,107.0,107.75,51335
"Jun 15, 2012",106.24,107.8,106.1,107.29,98533
"Jun 14, 2012",103.89,106.5,104.85,106.24,56785
"Jun 13, 2012",103.56,105.0,103.2,103.89,44862
"Jun 12, 2012",104.2,105.49,103.12,103.56,15969
"Jun 11, 2012",103.9,105.44,103.12,104.2,7775
"Jun 8, 2012",104.71,105.5,103.0,103.9,15750
"Jun 7, 2012",105.21,106.38,104.01,104.71,74185
"Jun 6, 2012",105.15,106.9,105.1,105.21,16074
"Jun 5, 2012",106.35,107.0,104.13,105.15,30773
"Jun 4, 2012",106.18,106.9,106.1,106.35,9911
"Jun 1, 2012",105.26,106.92,105.51,106.18,51144
"May 31, 2012",109.98,110.0,105.0,105.26,405226
"May 30, 2012",112.38,111.9,109.6,109.98,288288
"May 29, 2012",112.1,113.0,111.95,112.38,242028
"May 28, 2012",112.41,112.5,111.75,112.1,13986
"May 25, 2012",112.01,113.0,111.51,112.41,101079
"May 24, 2012",111.99,112.2,111.45,112.01,66519
"May 23, 2012",112.0,113.8,110.9,111.99,205687
"May 22, 2012",109.51,112.25,109.92,112.0,105498
"May 21, 2012",109.08,109.98,109.0,109.51,15366
"May 18, 2012",110.99,111.25,108.1,109.08,77524
"May 17, 2012",111.59,112.0,110.5,110.99,67033
"May 16, 2012",114.01,113.51,111.5,111.59,91672
"May 15, 2012",112.22,114.4,111.75,114.01,196907
"May 14, 2012",111.25,112.9,111.1,112.22,36902
"May 11, 2012",113.47,114.0,111.0,111.25,185552
"May 10, 2012",115.29,115.25,113.01,113.47,49981
"May 9, 2012",114.17,116.0,113.0,115.29,346651
"May 8, 2012",115.87,116.0,114.0,114.17,326083
"May 7, 2012",116.54,117.5,115.02,115.87,306662
"May 4, 2012",114.49,117.75,114.5,116.54,1341005
"May 3, 2012",111.64,115.0,111.55,114.49,293370
"May 2, 2012",111.97,113.8,111.5,111.64,75254
"Apr 30, 2012",113.42,113.1,111.6,111.97,42729
"Apr 27, 2012",113.77,114.69,113.02,113.42,44863
"Apr 26, 2012",116.28,117.0,113.5,113.77,189271
"Apr 25, 2012",112.92,117.0,113.0,116.28,564852
"Apr 24, 2012",110.25,115.7,110.5,112.92,702272
"Apr 23, 2012",108.81,112.1,108.11,110.25,161354
"Apr 20, 2012",109.06,110.2,108.5,108.81,78293
"Apr 19, 2012",109.47,110.99,107.57,109.06,207629
